款,項,目,節,科目編號,科目名稱,本年度預算數,上年度預算數,前年度決算數,本年度與上年度比較,說明
3,219,1,2,0571160312,場地設施使用費,298 ,298 ,285 ,0 ,"本年度預算數之內容與上年度之
比較如下：
1.借用宿舍員工自薪津扣回繳庫
數48千元，與上年度同。
2.會場暨會館場地使用費收入25
0千元，與上年度同，其中150
千元撥充作為培訓業務所需之
房間清潔、維護費等。"
3,220,,,0571550000,福建省政府,-,-,1 ,-,
3,220,1,,0571550300,使用規費收入,-,-,1 ,-,
3,220,1,1,0571550305,資料使用費,-,-,1 ,-,"前年度決算數係各項工程之招標
圖說費收入。"
4,,,,0700000000,財產收入,"73,552,613 ","46,073,186 ","51,294,341 ","27,479,427 ",
4,1,,,0702010000,總統府,348 ,247 ,244 ,101 ,
4,1,1,,0702010100,財產孳息,309 ,208 ,225 ,101 ,
4,1,1,1,0702010106,租金收入,309 ,208 ,225 ,101 ,"本年度預算數係員工消費合作社
、美髮部、洗衣部及交誼廳餐飲
部等場地租金收入。"
4,1,2,,0702010600,廢舊物資售價,39 ,39 ,19 ,0 ,"本年度預算數係出售廢舊櫥櫃及
飲水機等收入。"
4,2,,,0702300000,國史館,275 ,277 ,588 ,-2 ,
4,2,1,,0702300100,財產孳息,265 ,267 ,238 ,-2 ,
4,2,1,1,0702300105,權利金,-,15 ,112 ,-15 ,"上年度預算數係出版史籍之版稅
收入。"
4,2,1,2,0702300106,租金收入,265 ,252 ,126 ,13 ,"本年度預算數係臺北郵局國史館
支局之租金收入。"
4,2,2,,0702300600,廢舊物資售價,10 ,10 ,350 ,0 ,"本年度預算數係出售廢舊影印機
及冷氣機等收入。"
4,3,,,0702310000,國史館臺灣文獻館,50 ,20 ,112 ,30 ,
4,3,1,,0702310600,廢舊物資售價,50 ,20 ,112 ,30 ,"本年度預算數係出售廢舊電腦及
印表機等收入。"
4,4,,,0702400000,中央研究院,"1,425 ","1,025 ","3,176 ",400 ,
4,4,1,,0702400100,財產孳息,625 ,625 ,865 ,0 ,
4,4,1,1,0702400106,租金收入,625 ,625 ,865 ,0 ,"本年度預算數之內容與上年度之
比較如下：
1.員工消費合作社場地租金收入
155千元，與上年度同。
2.中研院郵局租金收入230千元
，與上年度同。
3.中華電信行動電話基地台租金
收入240千元，與上年度同。"
4,4,2,,0702400600,廢舊物資售價,800 ,400 ,"2,310 ",400 ,"本年度預算數係出售廢舊電腦、
冷氣機及除濕機等收入。"
4,5,,,0703010000,行政院,50 ,"3,021,714 ","2,717,290 ","-3,021,664 ",
4,5,1,,0703010400,投資收回,-,"3,021,654 ","2,717,111 ","-3,021,654 ",
4,5,1,1,0703010402,非營業特種基金收回,-,"3,021,654 ","2,717,111 ","-3,021,654 ","上年度預算數係開發基金出售世
界先進積體電路公司股票之成本
收回繳庫數。"
4,5,2,,0703010600,廢舊物資售價,50 ,60 ,179 ,-10 ,"本年度預算數係出售報廢事務機
具、電腦設備等收入，較上年減
列10千元。"
4,6,,,0703100000,主計處,100 ,50 ,114 ,50 ,
4,6,1,,0703100600,廢舊物資售價,100 ,50 ,114 ,50 ,"本年度預算數係變賣報廢物品等
收入。"
4,7,,,0703110000,主計處電子處理資料中心,-,-,1 ,-,
4,7,1,,0703110600,廢舊物資售價,-,-,1 ,-,前年度決算數係出售廢紙收入。
4,8,,,0703200000,新聞局,100 ,105 ,314 ,-5 ,
4,8,1,,0703200100,財產孳息,40 ,60 ,254 ,-20 ,
4,8,1,1,0703200101,利息收入,40 ,60 ,254 ,-20 ,"本年度預算數係代收款帳戶利息
收入。"
4,8,2,,0703200600,廢舊物資售價,60 ,45 ,60 ,15 ,"本年度預算數係出售報廢財物及
廢舊紙品等收入。"
4,9,,,0703300000,人事行政局,10 ,16 ,9 ,-6 ,
4,9,1,,0703300600,廢舊物資售價,10 ,16 ,9 ,-6 ,"本年度預算數係出售報廢資訊設
備等收入。"
4,10,,,0703310000,公務人力發展中心,"47,000 ","47,000 ","47,647 ",0 ,
4,10,1,,0703310100,財產孳息,"47,000 ","47,000 ","47,647 ",0 ,
4,10,1,1,0703310105,權利金,"47,000 ","47,000 ","47,647 ",0 ,"本年度預算數係大樓委託經營管
理定額權利金及經營權利金、委
託辦理「精英學苑」進修課程權
利金等收入，其中定額權利金收
入32,000千元，係撥充作為訓練
輔導及研究之用。"
4,11,,,0703320000,公務人員住宅及福利委員會,-,-,1 ,-,
4,11,1,,0703320600,廢舊物資售價,-,-,1 ,-,"前年度決算數係出售報廢印表機
及傳真機等收入。"
4,12,,,0703330000,地方行政研習中心,102 ,-,389 ,102 ,
4,12,1,,0703330100,財產孳息,102 ,-,216 ,102 ,
4,12,1,1,0703330105,權利金,102 ,-,216 ,102 ,"本年度預算數係員工消費合作社
委外權利金收入。"
4,12,2,,0703330600,廢舊物資售價,-,-,173 ,-,"前年度決算數係出售報廢汽車、
冷氣等收入。"
4,13,,,0703400000,國立故宮博物院,30 ,30 ,66 ,0 ,
4,13,1,,0703400600,廢舊物資售價,30 ,30 ,66 ,0 ,"本年度預算數係出售廢舊物品之
收入。"
4,14,,,0703500000,經濟建設委員會,19 ,52 ,320 ,-33 ,
4,14,1,,0703500600,廢舊物資售價,19 ,52 ,320 ,-33 ,"本年度預算數係出售報廢財產及
廢舊物品等收入。"
4,15,,,0703510000,金融監督管理委員會,-,-,7 ,-,
4,15,1,,0703510100,財產孳息,-,-,7 ,-,
4,15,1,1,0703510106,租金收入,-,-,7 ,-,"前年度決算數係郵局自動櫃員機
場地租金收入。"
4,16,,,0703520000,銀行局,20 ,20 ,8 ,0 ,
4,16,1,,0703520600,廢舊物資售價,20 ,20 ,8 ,0 ,"本年度預算數係出售報廢財產及
廢舊物品等收入。"
4,17,,,0703530000,證券期貨局,1 ,2 ,9 ,-1 ,
4,17,1,,0703530100,財產孳息,1 ,2 ,1 ,-1 ,
4,17,1,1,0703530101,利息收入,1 ,2 ,1 ,-1 ,"本年度預算數係罰金罰鍰繳款帳
戶之利息收入。"
4,17,2,,0703530600,廢舊物資售價,-,-,8 ,-,"前年度決算數係出售資訊耗材之
廢舊物品收入。"
4,18,,,0703600000,中央選舉委員會及所屬,21 ,38 ,138 ,-17 ,
4,18,1,,0703600100,財產孳息,21 ,29 ,66 ,-8 ,
4,18,1,1,0703600101,利息收入,21 ,29 ,66 ,-8 ,"本年度預算數係專戶存款利息收
入。"
4,18,2,,0703600600,廢舊物資售價,-,9 ,72 ,-9 ,"上年度預算數係出售廢紙及報廢
財產等收入。"
4,19,,,0703700000,文化建設委員會及所屬,"28,182 ","28,700 ","15,473 ",-518 ,
4,19,1,,0703700100,財產孳息,"28,182 ","28,700 ","15,082 ",-518 ,
4,19,1,1,0703700101,利息收入,140 ,238 ,123 ,-98 ,"本年度預算數之內容與上年度之
比較如下：
1.國立台灣美術館保管款專戶存
款利息收入100千元，較上年
度減列100千元。
2.國立台南生活美學館保管款專
戶存款利息收入32千元，較上
年度增列2千元。
3.文化資產總管理處籌備處保管
款專戶存款利息收入8千元，
與上年度同。"
4,19,1,2,0703700105,權利金,"11,200 ","11,620 ","13,836 ",-420 ,"本年度預算數之內容與上年度之
比較如下：
1.華山創意文化園區委外經營權
利金收入1,000千元，與上年
度同。
2.國立台灣美術館委外經營權利
金收入1,200千元，較上年度
減列420千元，全數撥充作為
館舍營運管理與維護等經費之
用。
3.國立台灣傳統藝術總處籌備處
園區委外經營權利金收入9,00
0千元，與上年度同，全數撥
充作為園區營運管理及維護等
經費之用。"
4,19,1,3,0703700106,租金收入,"16,842 ","16,842 ","1,123 ",0 ,"本年度預算數係華山創意文化園
區土地租金收入，與上年度同，
全數撥充作為園區管理及相關稅
負等經費之用。"
4,19,2,,0703700600,廢舊物資售價,-,-,391 ,-,"前年度決算數係變賣廢舊物品收
入。"
4,20,,,0703750000,青年輔導委員會及所屬,-,-,132 ,-,
4,20,1,,0703750600,廢舊物資售價,-,-,132 ,-,"前年度決算數係出售報廢實習機
械及材料收入。"
4,21,,,0703800000,研究發展考核委員會,30 ,20 ,48 ,10 ,
4,21,1,,0703800600,廢舊物資售價,30 ,20 ,48 ,10 ,"本年度預算數係出售廢紙等收入
。"
4,22,,,0703850000,國家通訊傳播委員會,"1,486 ","1,484 ","1,538 ",2 ,
4,22,1,,0703850100,財產孳息,"1,486 ","1,484 ","1,469 ",2 ,
4,22,1,1,0703850101,利息收入,-,-,1 ,-,"前年度決算數係電匯及郵政劃撥
儲金帳戶之利息收入。"
4,22,1,2,0703850106,租金收入,"1,486 ","1,484 ","1,468 ",2 ,"本年度預算數係國家通訊傳播委
員會北區監理處等出租屋頂平台
架設基地台之租金收入。"
4,22,2,,0703850600,廢舊物資售價,-,-,69 ,-,"前年度決算數係出售報廢舊電腦
收入。"
4,23,,,0703900000,大陸委員會,66 ,76 ,188 ,-10 ,
4,23,1,,0703900100,財產孳息,60 ,30 ,171 ,30 ,
4,23,1,1,0703900101,利息收入,60 ,30 ,171 ,30 ,"本年度預算數係香港事務局及澳
門事務處存款利息收入。"
4,23,2,,0703900600,廢舊物資售價,6 ,46 ,16 ,-40 ,"本年度預算數係可回收物資之變
賣收入。"
4,24,,,0703920000,公平交易委員會,-,-,2 ,-,
4,24,1,,0703920600,廢舊物資售價,-,-,2 ,-,"前年度決算數係出售廢舊物品等
收入。"
4,25,,,0703930000,消費者保護委員會,-,-,16 ,-,
4,25,1,,0703930600,廢舊物資售價,-,-,16 ,-,"前年度決算數係出售報廢公務車
收入。"
4,26,,,0703950000,公共工程委員會,5 ,5 ,45 ,0 ,
4,26,1,,0703950600,廢舊物資售價,5 ,5 ,45 ,0 ,"本年度預算數係出售廢紙及報廢
財產等收入。"
4,27,,,0703970000,原住民族委員會,"4,000 ","4,791 ","4,584 ",-791 ,
4,27,1,,0703970100,財產孳息,"4,000 ","4,791 ","4,501 ",-791 ,
4,27,1,1,0703970106,租金收入,"4,000 ","4,791 ","4,501 ",-791 ,"本年度預算數係花東新村臨時安
置住所租金等收入。"
4,27,2,,0703970600,廢舊物資售價,-,-,83 ,-,"前年度決算數係出售報廢辦公設
備等收入。"
4,28,,,0703960000,文化園區管理局,"1,236 ","1,200 ",913 ,36 ,
4,28,1,,0703960100,財產孳息,"1,236 ","1,200 ",913 ,36 ,
4,28,1,1,0703960106,租金收入,"1,236 ","1,200 ",913 ,36 ,"本年度預算數係園區餐廳、旅館
及工藝商場租金收入。"
4,29,,,0703980000,體育委員會,"9,800 ","9,000 ","10,570 ",800 ,
4,29,1,,0703980100,財產孳息,"9,800 ","9,000 ","10,529 ",800 ,
4,29,1,1,0703980101,利息收入,-,-,54 ,-,"前年度決算數係委辦合約委託單
位執行期間利息收入。"
4,29,1,2,0703980106,租金收入,"9,800 ","9,000 ","10,475 ",800 ,"本年度預算數係體育聯合辦公大
樓出租之租金收入。"
4,29,2,,0703980600,廢舊物資售價,-,-,41 ,-,前年度決算數係財產報廢收入。
4,30,,,0703990000,客家委員會及所屬,50 ,-,-,50 ,
4,30,1,,0703990100,財產孳息,50 ,-,-,50 ,
4,30,1,1,0703990105,權利金,50 ,-,-,50 ,"本年度預算數係文化園區簡昜餐
飲供應區權利金。"
4,31,,,0704010000,立法院,"5,190 ","4,990 ","5,353 ",200 ,
4,31,1,,0704010100,財產孳息,"3,390 ","3,390 ","3,830 ",0 ,
4,31,1,1,0704010106,租金收入,"3,390 ","3,390 ","3,830 ",0 ,"本年度預算數係台灣銀行群賢分
行、中華電信、中華郵政等公司
、中華電信基地台、員工消費合
作社、中部辦公室餐廳及天然氣
加壓站等使用本院土地及房舍之
租金收入。"
4,31,2,,0704010600,廢舊物資售價,"1,800 ","1,600 ","1,523 ",200 ,"本年度預算數係出售廢紙、廢品
及廢料等收入。"
4,32,,,0705010000,司法院,60 ,60 ,233 ,0 ,
4,32,1,,0705010600,廢舊物資售價,60 ,60 ,233 ,0 ,"本年度預算數係出售報廢財產及
廢舊物品等收入。"
4,33,,,0705050000,最高法院,45 ,45 ,6 ,0 ,
4,33,1,,0705050600,廢舊物資售價,45 ,45 ,6 ,0 ,"本年度預算數係出售報廢財產及
廢舊物品等收入。"
4,34,,,0705100000,最高行政法院,12 ,12 ,31 ,0 ,
4,34,1,,0705100600,廢舊物資售價,12 ,12 ,31 ,0 ,"本年度預算數係出售報廢財產及
廢舊物品等收入。"
4,35,,,0705110000,臺北高等行政法院,254 ,318 ,223 ,-64 ,
4,35,1,,0705110100,財產孳息,236 ,300 ,39 ,-64 ,
4,35,1,1,0705110101,利息收入,236 ,300 ,39 ,-64 ,"本年度預算數係專戶存款孳息等
收入。"
4,35,2,,0705110600,廢舊物資售價,18 ,18 ,185 ,0 ,"本年度預算數係出售報廢財產及
廢舊物品等收入。"
4,36,,,0705120000,臺中高等行政法院,18 ,17 ,20 ,1 ,
4,36,1,,0705120100,財產孳息,13 ,13 ,13 ,0 ,
4,36,1,1,0705120106,租金收入,13 ,13 ,13 ,0 ,"本年度預算數係場地租金等收入
。"
4,36,2,,0705120600,廢舊物資售價,5 ,4 ,7 ,1 ,"本年度預算數係出售報廢財產及
廢舊物品等收入。"
4,37,,,0705130000,高雄高等行政法院,27 ,27 ,27 ,0 ,
4,37,1,,0705130100,財產孳息,26 ,26 ,26 ,0 ,
4,37,1,1,0705130106,租金收入,26 ,26 ,26 ,0 ,"本年度預算數係場地租金等收入
。"
4,37,2,,0705130600,廢舊物資售價,1 ,1 ,1 ,0 ,"本年度預算數係出售報廢財產及
廢舊物品等收入。"
4,38,,,0705200000,公務員懲戒委員會,1 ,1 ,50 ,0 ,
4,38,1,,0705200600,廢舊物資售價,1 ,1 ,50 ,0 ,"本年度預算數係出售報廢財產及
廢舊物品等收入。"
4,39,,,0705250000,司法人員研習所,150 ,402 ,57 ,-252 ,
4,39,1,,0705250100,財產孳息,150 ,402 ,57 ,-252 ,
4,39,1,1,0705250101,利息收入,150 ,402 ,57 ,-252 ,"本年度預算數係專戶存款孳息等
收入。"
4,40,,,0705300000,臺灣高等法院,783 ,103 ,277 ,680 ,
4,40,1,,0705300100,財產孳息,683 ,83 ,83 ,600 ,
4,40,1,1,0705300106,租金收入,683 ,83 ,83 ,600 ,"本年度預算數係場地租金等收入
。"
4,40,2,,0705300600,廢舊物資售價,100 ,20 ,194 ,80 ,"本年度預算數係出售報廢財產及
廢舊物品等收入。"
4,41,,,0705310000,臺灣高等法院臺中分院,53 ,53 ,121 ,0 ,
4,41,1,,0705310100,財產孳息,13 ,13 ,13 ,0 ,
4,41,1,1,0705310106,租金收入,13 ,13 ,13 ,0 ,"本年度預算數係場地租金等收入
。"
4,41,2,,0705310600,廢舊物資售價,40 ,40 ,109 ,0 ,"本年度預算數係出售報廢財產及
廢舊物品等收入。"
4,42,,,0705320000,臺灣高等法院臺南分院,19 ,31 ,37 ,-12 ,
4,42,1,,0705320100,財產孳息,7 ,7 ,7 ,0 ,
4,42,1,1,0705320106,租金收入,7 ,7 ,7 ,0 ,"本年度預算數係場地租金等收入
。"
4,42,2,,0705320600,廢舊物資售價,12 ,24 ,29 ,-12 ,"本年度預算數係出售報廢財產及
廢舊物品等收入。"
4,43,,,0705330000,臺灣高等法院高雄分院,108 ,20 ,312 ,88 ,
4,43,1,,0705330100,財產孳息,98 ,-,304 ,98 ,
4,43,1,1,0705330106,租金收入,98 ,-,304 ,98 ,"本年度預算數係場地租金等收入
。"
4,43,2,,0705330600,廢舊物資售價,10 ,20 ,7 ,-10 ,"本年度預算數係出售報廢財產及
廢舊物品等收入。"
4,44,,,0705340000,臺灣高等法院花蓮分院,10 ,10 ,9 ,0 ,
4,44,1,,0705340600,廢舊物資售價,10 ,10 ,9 ,0 ,"本年度預算數係出售報廢財產及
廢舊物品等收入。"
4,45,,,0705410000,臺灣臺北地方法院,216 ,252 ,217 ,-36 ,
4,45,1,,0705410100,財產孳息,111 ,110 ,111 ,1 ,
4,45,1,1,0705410106,租金收入,111 ,110 ,111 ,1 ,"本年度預算數係場地租金等收入
。"
4,45,2,,0705410600,廢舊物資售價,105 ,142 ,105 ,-37 ,"本年度預算數係出售報廢財產及
廢舊物品等收入。"
4,46,,,0705420000,臺灣士林地方法院,160 ,264 ,329 ,-104 ,
4,46,1,,0705420100,財產孳息,120 ,220 ,253 ,-100 ,
4,46,1,1,0705420106,租金收入,120 ,220 ,253 ,-100 ,"本年度預算數係場地租金等收入
。"
4,46,2,,0705420600,廢舊物資售價,40 ,44 ,75 ,-4 ,"本年度預算數係出售報廢財產及
廢舊物品等收入。"
4,47,,,0705430000,臺灣板橋地方法院,180 ,180 ,456 ,0 ,
4,47,1,,0705430100,財產孳息,70 ,60 ,70 ,10 ,
4,47,1,1,0705430106,租金收入,70 ,60 ,70 ,10 ,"本年度預算數係場地租金等收入
。"
4,47,2,,0705430600,廢舊物資售價,110 ,120 ,386 ,-10 ,"本年度預算數係出售報廢財產及
廢舊物品等收入。"
4,48,,,0705470000,臺灣桃園地方法院,141 ,47 ,32 ,94 ,
4,48,1,,0705470100,財產孳息,126 ,21 ,21 ,105 ,
4,48,1,1,0705470106,租金收入,126 ,21 ,21 ,105 ,"本年度預算數係場地租金等收入
。"
4,48,2,,0705470600,廢舊物資售價,15 ,26 ,11 ,-11 ,"本年度預算數係出售報廢財產及
廢舊物品等收入。"
4,49,,,0705480000,臺灣新竹地方法院,50 ,82 ,128 ,-32 ,
4,49,1,,0705480100,財產孳息,-,36 ,36 ,-36 ,
4,49,1,1,0705480106,租金收入,-,36 ,36 ,-36 ,"上年度預算數係場地租金等收入
。"
4,49,2,,0705480600,廢舊物資售價,50 ,46 ,92 ,4 ,"本年度預算數係出售報廢財產及
廢舊物品等收入。"
4,50,,,0705490000,臺灣苗栗地方法院,15 ,15 ,23 ,0 ,
4,50,1,,0705490100,財產孳息,6 ,6 ,9 ,0 ,
4,50,1,1,0705490106,租金收入,6 ,6 ,9 ,0 ,"本年度預算數係場地租金等收入
。"
4,50,2,,0705490600,廢舊物資售價,9 ,9 ,14 ,0 ,"本年度預算數係出售報廢財產及
廢舊物品等收入。"
4,51,,,0705500000,臺灣臺中地方法院,70 ,70 ,100 ,0 ,
4,51,1,,0705500100,財產孳息,25 ,25 ,54 ,0 ,
4,51,1,1,0705500106,租金收入,25 ,25 ,54 ,0 ,"本年度預算數係場地租金等收入
。"
4,51,2,,0705500600,廢舊物資售價,45 ,45 ,47 ,0 ,"本年度預算數係出售報廢財產及
廢舊物品等收入。"
4,52,,,0705510000,臺灣南投地方法院,56 ,10 ,82 ,46 ,
4,52,1,,0705510100,財產孳息,33 ,-,33 ,33 ,
4,52,1,1,0705510106,租金收入,33 ,-,33 ,33 ,"本年度預算數係場地租金等收入
。"
