款,項,目,節,科目編號,科目名稱,本年度預算數,上年度預算數,前年度決算數,本年度與上年度比較,說明
3,54,1,1,0505520201,民事訴訟費,"230,105 ","286,772 ","170,242 ","-56,667 ","本年度預算數係民事訴訟裁判費
、抗告費及執行費等收入。"
3,54,1,2,0505520202,非訟事件費,"8,000 ","6,700 ","6,331 ","1,300 ","本年度預算數係非訟事件聲請費
及法人登記費等收入。"
3,54,1,3,0505520203,公證費,"5,000 ","6,000 ","4,704 ","-1,000 ","本年度預算數係辦理公證應繳交
之公證費等收入。"
3,54,2,,0505520300,使用規費收入,"2,057 ","2,057 ","2,051 ",0 ,
3,54,2,1,0505520305,資料使用費,"1,457 ","1,457 ","1,432 ",0 ,"本年度預算數係閱卷影印費等收
入。"
3,54,2,2,0505520312,場地設施使用費,600 ,600 ,619 ,0 ,"本年度預算數係借用宿舍員工自
薪資扣回繳庫數。"
3,55,,,0505530000,臺灣雲林地方法院,"111,196 ","124,652 ","104,101 ","-13,456 ",
3,55,1,,0505530200,司法規費收入,"110,116 ","123,649 ","103,004 ","-13,533 ",
3,55,1,1,0505530201,民事訴訟費,"103,288 ","116,643 ","95,990 ","-13,355 ","本年度預算數係民事訴訟裁判費
、抗告費及執行費等收入。"
3,55,1,2,0505530202,非訟事件費,"3,890 ","3,306 ","3,848 ",584 ,"本年度預算數係非訟事件聲請費
及法人登記費等收入。"
3,55,1,3,0505530203,公證費,"2,938 ","3,700 ","3,165 ",-762 ,"本年度預算數係辦理公證應繳交
之公證費等收入。"
3,55,2,,0505530300,使用規費收入,"1,080 ","1,003 ","1,097 ",77 ,
3,55,2,1,0505530305,資料使用費,795 ,715 ,801 ,80 ,"本年度預算數係閱卷影印費等收
入。"
3,55,2,2,0505530312,場地設施使用費,285 ,288 ,297 ,-3 ,"本年度預算數係借用宿舍員工自
薪資扣回繳庫數。"
3,56,,,0505540000,臺灣嘉義地方法院,"153,621 ","175,933 ","143,062 ","-22,312 ",
3,56,1,,0505540200,司法規費收入,"151,892 ","174,210 ","141,523 ","-22,318 ",
3,56,1,1,0505540201,民事訴訟費,"140,992 ","160,052 ","132,506 ","-19,060 ","本年度預算數係民事訴訟裁判費
、抗告費及執行費等收入。"
3,56,1,2,0505540202,非訟事件費,"6,900 ","10,158 ","5,716 ","-3,258 ","本年度預算數係非訟事件聲請費
及法人登記費等收入。"
3,56,1,3,0505540203,公證費,"4,000 ","4,000 ","3,301 ",0 ,"本年度預算數係辦理公證應繳交
之公證費等收入。"
3,56,2,,0505540300,使用規費收入,"1,729 ","1,723 ","1,539 ",6 ,
3,56,2,1,0505540305,資料使用費,"1,303 ","1,303 ","1,108 ",0 ,"本年度預算數係閱卷影印費等收
入。"
3,56,2,2,0505540312,場地設施使用費,426 ,420 ,431 ,6 ,"本年度預算數係借用宿舍員工自
薪資扣回繳庫數。"
3,57,,,0505560000,臺灣臺南地方法院,"489,997 ","476,077 ","420,222 ","13,920 ",
3,57,1,,0505560200,司法規費收入,"485,918 ","473,194 ","416,133 ","12,724 ",
3,57,1,1,0505560201,民事訴訟費,"457,707 ","446,050 ","389,570 ","11,657 ","本年度預算數係民事訴訟裁判費
、抗告費及執行費等收入。"
3,57,1,2,0505560202,非訟事件費,"17,858 ","17,544 ","16,928 ",314 ,"本年度預算數係非訟事件聲請費
及法人登記費等收入。"
3,57,1,3,0505560203,公證費,"10,353 ","9,600 ","9,635 ",753 ,"本年度預算數係辦理公證應繳交
之公證費等收入。"
3,57,2,,0505560300,使用規費收入,"4,079 ","2,883 ","4,089 ","1,196 ",
3,57,2,1,0505560305,資料使用費,"2,914 ","2,043 ","3,124 ",871 ,"本年度預算數係閱卷影印費等收
入。"
3,57,2,2,0505560312,場地設施使用費,"1,165 ",840 ,965 ,325 ,"本年度預算數係借用宿舍員工自
薪資扣回繳庫數。"
3,58,,,0505580000,臺灣高雄地方法院,"806,653 ","818,398 ","727,780 ","-11,745 ",
3,58,1,,0505580200,司法規費收入,"799,242 ","809,786 ","719,905 ","-10,544 ",
3,58,1,1,0505580201,民事訴訟費,"748,790 ","761,750 ","675,209 ","-12,960 ","本年度預算數係民事訴訟裁判費
、抗告費及執行費等收入。"
3,58,1,2,0505580202,非訟事件費,"35,035 ","33,720 ","32,060 ","1,315 ","本年度預算數係非訟事件聲請費
及法人登記費等收入。"
3,58,1,3,0505580203,公證費,"15,417 ","14,316 ","12,636 ","1,101 ","本年度預算數係辦理公證應繳交
之公證費等收入。"
3,58,2,,0505580300,使用規費收入,"7,411 ","8,612 ","7,876 ","-1,201 ",
3,58,2,1,0505580305,資料使用費,"6,311 ","7,512 ","6,857 ","-1,201 ","本年度預算數係閱卷影印費等收
入。"
3,58,2,2,0505580312,場地設施使用費,"1,100 ","1,100 ","1,019 ",0 ,"本年度預算數係借用宿舍員工自
薪資扣回繳庫數。"
3,59,,,0505590000,臺灣屏東地方法院,"163,085 ","187,272 ","157,306 ","-24,187 ",
3,59,1,,0505590200,司法規費收入,"161,470 ","185,692 ","155,756 ","-24,222 ",
3,59,1,1,0505590201,民事訴訟費,"151,640 ","171,457 ","146,343 ","-19,817 ","本年度預算數係民事訴訟裁判費
、抗告費及執行費等收入。"
3,59,1,2,0505590202,非訟事件費,"4,380 ","8,335 ","4,156 ","-3,955 ","本年度預算數係非訟事件聲請費
及法人登記費等收入。"
3,59,1,3,0505590203,公證費,"5,450 ","5,900 ","5,257 ",-450 ,"本年度預算數係辦理公證應繳交
之公證費等收入。"
3,59,2,,0505590300,使用規費收入,"1,615 ","1,580 ","1,550 ",35 ,
3,59,2,1,0505590305,資料使用費,"1,075 ","1,050 ","1,013 ",25 ,"本年度預算數係閱卷影印費等收
入。"
3,59,2,2,0505590312,場地設施使用費,540 ,530 ,537 ,10 ,"本年度預算數係借用宿舍員工自
薪資扣回繳庫數。"
3,60,,,0505600000,臺灣臺東地方法院,"35,281 ","49,713 ","42,361 ","-14,432 ",
3,60,1,,0505600200,司法規費收入,"34,448 ","48,768 ","41,513 ","-14,320 ",
3,60,1,1,0505600201,民事訴訟費,"30,776 ","44,648 ","37,718 ","-13,872 ","本年度預算數係民事訴訟裁判費
、抗告費及執行費等收入。"
3,60,1,2,0505600202,非訟事件費,"2,072 ","1,970 ","2,139 ",102 ,"本年度預算數係非訟事件聲請費
及法人登記費等收入。"
3,60,1,3,0505600203,公證費,"1,600 ","2,150 ","1,656 ",-550 ,"本年度預算數係辦理公證應繳交
之公證費等收入。"
3,60,2,,0505600300,使用規費收入,833 ,945 ,848 ,-112 ,
3,60,2,1,0505600305,資料使用費,451 ,565 ,462 ,-114 ,"本年度預算數係閱卷影印費等收
入。"
3,60,2,2,0505600312,場地設施使用費,382 ,380 ,386 ,2 ,"本年度預算數係借用宿舍員工自
薪資扣回繳庫數。"
3,61,,,0505610000,臺灣花蓮地方法院,"71,465 ","83,553 ","70,806 ","-12,088 ",
3,61,1,,0505610200,司法規費收入,"70,411 ","82,608 ","69,877 ","-12,197 ",
3,61,1,1,0505610201,民事訴訟費,"66,406 ","79,409 ","66,530 ","-13,003 ","本年度預算數係民事訴訟裁判費
、抗告費及執行費等收入。"
3,61,1,2,0505610202,非訟事件費,"3,963 ","3,157 ","3,298 ",806 ,"本年度預算數係非訟事件聲請費
及法人登記費等收入。"
3,61,1,3,0505610203,公證費,42 ,42 ,49 ,0 ,"本年度預算數係辦理公證應繳交
之公證費等收入。"
3,61,2,,0505610300,使用規費收入,"1,054 ",945 ,929 ,109 ,
3,61,2,1,0505610305,資料使用費,524 ,524 ,503 ,0 ,"本年度預算數係閱卷影印費等收
入。"
3,61,2,2,0505610312,場地設施使用費,530 ,421 ,425 ,109 ,"本年度預算數係借用宿舍員工自
薪資扣回繳庫數。"
3,62,,,0505620000,臺灣宜蘭地方法院,"92,133 ","95,596 ","77,906 ","-3,463 ",
3,62,1,,0505620200,司法規費收入,"91,266 ","94,754 ","77,146 ","-3,488 ",
3,62,1,1,0505620201,民事訴訟費,"82,226 ","86,030 ","68,990 ","-3,804 ","本年度預算數係民事訴訟裁判費
、抗告費及執行費等收入。"
3,62,1,2,0505620202,非訟事件費,"3,040 ","2,724 ","2,620 ",316 ,"本年度預算數係非訟事件聲請費
及法人登記費等收入。"
3,62,1,3,0505620203,公證費,"6,000 ","6,000 ","5,537 ",0 ,"本年度預算數係辦理公證應繳交
之公證費等收入。"
3,62,2,,0505620300,使用規費收入,867 ,842 ,760 ,25 ,
3,62,2,1,0505620305,資料使用費,467 ,442 ,361 ,25 ,"本年度預算數係閱卷影印費等收
入。"
3,62,2,2,0505620312,場地設施使用費,400 ,400 ,399 ,0 ,"本年度預算數係借用宿舍員工自
薪資扣回繳庫數。"
3,63,,,0505630000,臺灣基隆地方法院,"103,380 ","112,335 ","102,881 ","-8,955 ",
3,63,1,,0505630200,司法規費收入,"102,570 ","111,525 ","102,021 ","-8,955 ",
3,63,1,1,0505630201,民事訴訟費,"95,520 ","102,440 ","94,478 ","-6,920 ","本年度預算數係民事訴訟裁判費
、抗告費及執行費等收入。"
3,63,1,2,0505630202,非訟事件費,"4,050 ","5,245 ","4,291 ","-1,195 ","本年度預算數係非訟事件聲請費
及法人登記費等收入。"
3,63,1,3,0505630203,公證費,"3,000 ","3,840 ","3,252 ",-840 ,"本年度預算數係辦理公證應繳交
之公證費等收入。"
3,63,2,,0505630300,使用規費收入,810 ,810 ,860 ,0 ,
3,63,2,1,0505630305,資料使用費,560 ,560 ,608 ,0 ,"本年度預算數係閱卷影印費等收
入。"
3,63,2,2,0505630312,場地設施使用費,250 ,250 ,252 ,0 ,"本年度預算數係借用宿舍員工自
薪資扣回繳庫數。"
3,64,,,0505640000,臺灣澎湖地方法院,"11,409 ","12,250 ","10,558 ",-841 ,
3,64,1,,0505640200,司法規費收入,"11,257 ","12,122 ","10,391 ",-865 ,
3,64,1,1,0505640201,民事訴訟費,"10,133 ","10,902 ","9,364 ",-769 ,"本年度預算數係民事訴訟裁判費
、抗告費及執行費等收入。"
3,64,1,2,0505640202,非訟事件費,296 ,231 ,361 ,65 ,"本年度預算數係非訟事件聲請費
及法人登記費等收入。"
3,64,1,3,0505640203,公證費,828 ,989 ,666 ,-161 ,"本年度預算數係辦理公證應繳交
之公證費等收入。"
3,64,2,,0505640300,使用規費收入,152 ,128 ,167 ,24 ,
3,64,2,1,0505640305,資料使用費,90 ,72 ,106 ,18 ,"本年度預算數係閱卷影印費等收
入。"
3,64,2,2,0505640312,場地設施使用費,62 ,56 ,61 ,6 ,"本年度預算數係借用宿舍員工自
薪資扣回繳庫數。"
3,65,,,0505800000,臺灣高雄少年法院,106 ,106 ,96 ,0 ,
3,65,1,,0505800300,使用規費收入,106 ,106 ,96 ,0 ,
3,65,1,1,0505800305,資料使用費,46 ,46 ,26 ,0 ,"本年度預算數係閱卷影印費等收
入。"
3,65,1,2,0505800312,場地設施使用費,60 ,60 ,71 ,0 ,"本年度預算數係借用宿舍員工自
薪資扣回繳庫數。"
3,66,,,0505900000,福建高等法院金門分院,"1,884 ","1,066 ",598 ,818 ,
3,66,1,,0505900200,司法規費收入,"1,848 ","1,030 ",566 ,818 ,
3,66,1,1,0505900201,民事訴訟費,"1,848 ","1,030 ",566 ,818 ,"本年度預算數係民事訴訟裁判費
及抗告費等收入。"
3,66,2,,0505900300,使用規費收入,36 ,36 ,33 ,0 ,
3,66,2,1,0505900305,資料使用費,19 ,19 ,16 ,0 ,"本年度預算數係閱卷影印費等收
入。"
3,66,2,2,0505900312,場地設施使用費,17 ,17 ,17 ,0 ,"本年度預算數係借用宿舍員工自
薪資扣回繳庫數。"
3,67,,,0505910000,福建金門地方法院,"11,825 ","12,477 ","14,503 ",-652 ,
3,67,1,,0505910200,司法規費收入,"11,754 ","12,414 ","14,425 ",-660 ,
3,67,1,1,0505910201,民事訴訟費,"11,002 ","11,662 ","13,498 ",-660 ,"本年度預算數係民事訴訟裁判費
、抗告費及執行費等收入。"
3,67,1,2,0505910202,非訟事件費,172 ,172 ,227 ,0 ,"本年度預算數係非訟事件聲請費
及法人登記費等收入。"
3,67,1,3,0505910203,公證費,580 ,580 ,700 ,0 ,"本年度預算數係辦理公證應繳交
之公證費等收入。"
3,67,2,,0505910300,使用規費收入,71 ,63 ,78 ,8 ,
3,67,2,1,0505910305,資料使用費,55 ,55 ,64 ,0 ,"本年度預算數係閱卷影印費等收
入。"
3,67,2,2,0505910312,場地設施使用費,16 ,8 ,14 ,8 ,"本年度預算數係借用宿舍員工自
薪資扣回繳庫數。"
3,68,,,0505930000,福建連江地方法院,"1,792 ","1,417 ","1,225 ",375 ,
3,68,1,,0505930200,司法規費收入,"1,785 ","1,410 ","1,217 ",375 ,
3,68,1,1,0505930201,民事訴訟費,"1,675 ","1,302 ",991 ,373 ,"本年度預算數係民事訴訟裁判費
、抗告費及執行費等收入。"
3,68,1,2,0505930202,非訟事件費,10 ,8 ,17 ,2 ,"本年度預算數係非訟事件聲請費
及法人登記費等收入。"
3,68,1,3,0505930203,公證費,100 ,100 ,210 ,0 ,"本年度預算數係辦理公證應繳交
之公證費等收入。"
3,68,2,,0505930300,使用規費收入,7 ,7 ,8 ,0 ,
3,68,2,1,0505930305,資料使用費,7 ,7 ,8 ,0 ,"本年度預算數係閱卷影印費等收
入。"
3,69,,,0506010000,考試院,"25,904 ","36,187 ","43,415 ","-10,283 ",
3,69,1,,0506010100,行政規費收入,"25,750 ","36,090 ","43,318 ","-10,340 ",
3,69,1,1,0506010102,證照費,"25,750 ","36,090 ","43,318 ","-10,340 ","本年度預算數係考試、訓練及(
合)格證書費收入。"
3,69,2,,0506010300,使用規費收入,154 ,97 ,97 ,57 ,
3,69,2,1,0506010305,資料使用費,65 ,41 ,39 ,24 ,"本年度預算數係出售考試院公報
、文官制度季刊及法規彙編工本
費等收入。"
3,69,2,2,0506010312,場地設施使用費,89 ,56 ,57 ,33 ,"本年度預算數係借用宿舍員工自
薪資扣回繳庫數。"
3,70,,,0506100000,考選部,-,"556,560 ","596,279 ","-556,560 ",
3,70,1,,0506100100,行政規費收入,-,"536,157 ","572,054 ","-536,157 ",
3,70,1,1,0506100104,考試報名費,-,"536,157 ","572,054 ","-536,157 ","上年度預算數係各項考試報名費
收入，本年度改由考選業務基金
編列，所列536,157千元如數減
列。"
3,70,2,,0506100300,使用規費收入,-,"20,403 ","24,225 ","-20,403 ",
3,70,2,1,0506100305,資料使用費,-,"8,256 ","12,936 ","-8,256 ","上年度預算數係出售各項考試報
名書表收入，本年度改由考選業
務基金編列，所列8,256千元如
數減列。"
3,70,2,2,0506100312,場地設施使用費,-,"4,000 ","5,331 ","-4,000 ","上年度預算數係考場大樓及試務
大樓場地設備提供外界使用所收
取之水電、維護等各項管理費用
收入，本年度改由考選業務基金
編列，所列4,000千元如數減列
。"
3,70,2,3,0506100313,服務費,-,"8,147 ","5,958 ","-8,147 ","上年度預算數係消防設備師(士)
考試專業訓練費收入，本年度改
由考選業務基金編列，所列8,14
7千元如數減列。"
3,71,,,0506200000,銓敘部,"2,222 ",30 ,22 ,"2,192 ",
3,71,1,,0506200300,使用規費收入,"2,222 ",30 ,22 ,"2,192 ",
3,71,1,1,0506200305,資料使用費,"2,200 ",-,-,"2,200 ","本年度預算數係出售公務人員月
刊收入。"
3,71,1,2,0506200312,場地設施使用費,22 ,30 ,22 ,-8 ,"本年度預算數係借用宿舍員工自
薪資扣回繳庫數。"
3,72,,,0506300000,公務人員保障暨培訓委員會,27 ,18 ,16 ,9 ,
3,72,1,,0506300300,使用規費收入,27 ,18 ,16 ,9 ,
3,72,1,1,0506300305,資料使用費,-,-,5 ,-,"前年度決算數係使用文書閱覽之
查閱及抄錄收入。"
3,72,1,2,0506300312,場地設施使用費,27 ,18 ,11 ,9 ,"本年度預算數係借用宿舍員工自
薪資扣回繳庫數。"
3,73,,,0506400000,國家文官培訓所,17 ,17 ,184 ,0 ,
3,73,1,,0506400300,使用規費收入,17 ,17 ,184 ,0 ,
3,73,1,1,0506400305,資料使用費,-,-,24 ,-,"前年度決算數係教學大樓裝修工
程招標文件圖說費收入。"
3,73,1,2,0506400312,場地設施使用費,17 ,17 ,160 ,0 ,"本年度預算數係借用宿舍員工自
薪資扣回繳庫數。"
3,74,,,0506500000,公務人員退休撫卹基金監理委員會,9 ,-,2 ,9 ,
3,74,1,,0506500300,使用規費收入,9 ,-,2 ,9 ,
3,74,1,1,0506500312,場地設施使用費,9 ,-,2 ,9 ,"本年度預算數係借用宿舍員工自
薪資扣回繳庫數。"
3,75,,,0507010000,監察院,128 ,112 ,126 ,16 ,
3,75,1,,0507010300,使用規費收入,128 ,112 ,126 ,16 ,
3,75,1,1,0507010305,資料使用費,42 ,26 ,115 ,16 ,"本年度預算數係出售監察院公報
及公職人員財產申報資料專刊等
收入。"
3,75,1,2,0507010312,場地設施使用費,86 ,86 ,11 ,0 ,"本年度預算數係借用宿舍員工自
薪資扣回繳庫數。"
3,76,,,0507100000,審計部,789 ,985 ,908 ,-196 ,
3,76,1,,0507100300,使用規費收入,789 ,985 ,908 ,-196 ,
3,76,1,1,0507100305,資料使用費,400 ,644 ,528 ,-244 ,"本年度預算數係出售政府審計季
刊等收入。"
3,76,1,2,0507100312,場地設施使用費,389 ,341 ,380 ,48 ,"本年度預算數係借用宿舍員工自
薪資扣回繳庫數。"
3,77,,,0507600000,審計部臺北市審計處,8 ,8 ,8 ,0 ,
3,77,1,,0507600300,使用規費收入,8 ,8 ,8 ,0 ,
3,77,1,1,0507600312,場地設施使用費,8 ,8 ,8 ,0 ,"本年度預算數係借用宿舍員工自
薪資扣回繳庫數。"
3,78,,,0507700000,審計部高雄市審計處,7 ,-,-,7 ,
3,78,1,,0507700300,使用規費收入,7 ,-,-,7 ,
3,78,1,1,0507700312,場地設施使用費,7 ,-,-,7 ,"本年度預算數係借用宿舍員工自
薪資扣回繳庫數。"
3,79,,,0508010000,內政部,"47,336 ","57,662 ","47,453 ","-10,326 ",
3,79,1,,0508010100,行政規費收入,"18,958 ","16,295 ","21,346 ","2,663 ",
3,79,1,1,0508010101,審查費,514 ,514 ,754 ,0 ,"本年度預算數係審查鋪設維護變
更海底電纜或管道路線等收入。"
3,79,1,2,0508010102,證照費,"18,444 ","15,781 ","20,592 ","2,663 ","本年度預算數之內容與上年度之
比較如下：
1.核發國籍證書收入10,494千元
，較上年度增列核發歸化國籍
許可證書收入2,563千元。
2.核發不動產估價師證書收入30
千元，與上年度同。
3.辦理測繪業登記證核發及換補
發收入20千元，與上年度同。
4.核發地政士證書收入費400千
元，與上年度同。
5.核發不動產經紀營業員證書收
入7,200千元，與上年度同，
其中6,800千元撥充作為委託
辦理費用。
6.核發社會工作師證書收入300
千元，較上年度增列100千元
。"
3,79,2,,0508010300,使用規費收入,"28,378 ","41,367 ","26,108 ","-12,989 ",
3,79,2,1,0508010305,資料使用費,"14,490 ","24,435 ","15,162 ","-9,945 ","本年度預算數之內容與上年度之
比較如下：
1.標準輿圖售圖收入2千元，較
上年度減列6千元，其中1千元
撥充作為委託代售費用。
2.1/25000及1/50000地形圖售圖
收入2,400千元，較上年度減
列1,400千元，其中599千元撥
充作為委託代售費用。
3.1/5000基本圖售圖收入6,000
千元，較上年度減列250千元
，其中700千元撥充作為委託
代售費用。
4.供應戶口統計資料收入84千元
，較上年度增列66千元。
5.發售中華民國主要都市地區房
地產交易價格簡訊收入4千元
，與上年度同。
6.辦理地籍圖轉檔等收入6,000
千元，較上年度減列7,188千
元，全數撥充作為地籍圖轉檔
供應費用。
7.上年度辦理地籍圖複印圖收入
1,000千元，本年度不再編列
，如數減列。
8.上年度辦理1/1000海岸像片地
形圖及1/5000單色基本圖收入
167千元，本年度不再編列，
如數減列。"
